Customer_ID,Age,Account_Balance,Monthly_Spending,Investment_Portfolio_Value,Risk_Score,Sector_Exposure,High_Value_Transactions,Loan_Amount,Credit_Score,Investment_Return_Rate,Predicted_Risk,Suggested_Product,Preferred_Sector,Investment_Horizon,Global_Event_Impact,Engagement_Score,Profitability_Score
CUST1773,43,14107.41,4747.41,2895.06,High,"Energy, Consumer Goods, Finance",10,22183.78,370,7.51,High,Savings Account,Consumer Goods,Long-Term,High,65,Low
CUST3247,54,28272.25,3557.35,23331.18,Medium,"Consumer Goods, Energy, Finance",0,22063.45,374,5.88,High,Retirement Plan,Technology,Medium-Term,Low,73,High
CUST9651,40,21504.83,2454.77,8346.85,High,"Finance, Materials",10,11452.32,448,0.63,High,Savings Account,Consumer Goods,Short-Term,Low,79,Medium
CUST8276,27,40485.78,859.45,36822.93,High,Utilities,2,1102.15,644,0.21,Medium,Savings Account,Materials,Medium-Term,Moderate,84,High
CUST5858,18,13803.17,9863.25,37632.47,Medium,"Consumer Goods, Energy",4,4302.12,537,1.67,High,Personal Loan,Utilities,Medium-Term,Low,55,Medium
CUST7001,45,4240.9,2169.89,37682.41,High,"Finance, Materials",5,2838.27,528,4.16,Medium,Retirement Plan,Finance,Medium-Term,High,95,High
CUST3594,21,29319.51,1041.21,57363.06,Medium,"Technology, Real Estate",1,7742.27,529,2.85,High,Personal Loan,Consumer Goods,Long-Term,High,79,Low
CUST4917,54,18705.73,5914.85,15622.58,Low,"Energy, Healthcare",1,1870.11,404,1.76,Low,Retirement Plan,Utilities,Medium-Term,High,68,Medium
CUST6538,34,46256.36,5718.51,96933.26,High,"Technology, Energy, Real Estate",8,19077.29,765,1.26,High,Personal Loan,Healthcare,Long-Term,High,62,High
CUST4388,63,37102.57,6856.42,56232.6,Low,Industrials,8,6834.85,338,2.93,High,Investment Account,Technology,Short-Term,Low,98,Medium
CUST4525,35,48028.16,7090.04,25446.6,Medium,"Energy, Consumer Goods, Real Estate",6,14073.14,498,5.56,Low,Pension Fund,Industrials,Long-Term,Low,88,High
CUST2300,48,14395.48,7557.35,37548.09,Low,"Healthcare, Technology, Consumer Goods",7,12878.92,609,9.22,Medium,Personal Loan,Utilities,Medium-Term,Moderate,55,Medium
CUST7352,20,18203.0,7400.81,25856.64,Low,"Real Estate, Industrials, Consumer Goods",5,7095.73,620,0.26,Low,Mortgage,Industrials,Short-Term,Low,78,High
CUST9592,25,36440.89,2612.19,27031.91,Low,"Energy, Materials, Real Estate",3,26038.13,696,2.89,Medium,Retirement Plan,Utilities,Long-Term,Moderate,60,High
CUST4210,48,26466.58,5714.12,77339.96,High,"Healthcare, Consumer Goods, Technology",7,21776.71,424,8.29,High,Retirement Plan,Real Estate,Medium-Term,Low,93,Medium
CUST2520,50,3185.86,9515.44,25898.79,Low,"Finance, Healthcare, Energy",5,6321.71,568,0.7,Low,Investment Account,Energy,Long-Term,High,53,High
CUST5536,57,47896.45,5616.62,58124.81,High,Real Estate,5,8745.48,705,5.94,Medium,Personal Loan,Industrials,Long-Term,High,66,Medium
CUST6124,28,42397.21,1011.74,98686.74,High,Real Estate,2,13785.77,350,1.94,High,Savings Account,Energy,Long-Term,High,92,Medium
CUST4029,48,1499.0,4005.32,49612.2,Low,Materials,1,6794.7,767,6.92,Low,Credit Card,Materials,Long-Term,Low,89,High
CUST3696,39,41783.81,3492.49,79850.83,High,Healthcare,7,20163.19,406,3.26,High,Investment Account,Healthcare,Medium-Term,Low,88,Medium
CUST7337,18,27922.6,5990.31,21027.57,Low,"Materials, Technology, Finance",3,5333.3,465,7.5,Medium,Mortgage,Utilities,Long-Term,Low,54,Low
CUST2777,66,15835.49,5563.81,10391.49,High,"Technology, Materials",7,21451.9,627,3.64,Low,Savings Account,Technology,Long-Term,Moderate,68,Low
CUST6782,46,36983.95,4256.53,33675.66,High,"Consumer Goods, Healthcare, Technology",9,1925.57,341,5.84,Medium,Credit Card,Technology,Short-Term,Moderate,77,High
CUST1633,43,47996.79,9856.79,30173.18,Medium,"Finance, Technology",2,6283.06,595,7.92,Medium,Pension Fund,Utilities,Long-Term,High,97,Low
CUST6924,40,3426.52,9391.4,5111.49,Low,Technology,3,24438.31,331,4.46,High,Retirement Plan,Energy,Medium-Term,High,57,High
CUST8344,31,9216.04,5720.76,94683.47,Low,"Finance, Utilities, Healthcare",6,15196.58,417,9.84,High,Retirement Plan,Healthcare,Long-Term,Moderate,53,High
CUST9205,27,32064.69,3555.61,52568.0,Medium,Utilities,4,23633.29,748,4.97,High,Personal Loan,Real Estate,Long-Term,Low,83,High
CUST7575,46,19846.66,1990.85,99096.14,High,"Technology, Materials",10,16673.35,734,2.69,Medium,Investment Account,Real Estate,Short-Term,Moderate,85,Low
CUST7684,41,43053.94,8061.08,83726.96,High,"Healthcare, Materials, Utilities",5,26068.83,435,7.68,Medium,Retirement Plan,Materials,Medium-Term,High,61,Medium
CUST9135,33,20871.64,2113.32,41577.47,High,"Materials, Energy, Finance",10,23004.87,698,9.72,High,Credit Card,Energy,Medium-Term,Moderate,60,Low
CUST9429,30,43715.18,1936.15,15446.54,Low,"Healthcare, Materials, Finance",2,23032.2,639,7.28,High,Investment Account,Consumer Goods,Short-Term,High,96,High
CUST2146,19,29280.11,9851.73,94026.05,High,Industrials,3,16870.74,568,5.58,Low,Personal Loan,Technology,Long-Term,Moderate,94,Low
CUST2855,36,46503.45,8670.61,1579.89,High,Technology,6,23765.31,768,9.39,High,Retirement Plan,Consumer Goods,Short-Term,High,68,High
CUST3193,43,29918.51,3395.09,41116.38,High,Real Estate,10,4160.44,303,1.42,High,Pension Fund,Finance,Short-Term,Low,76,Low
CUST5653,49,41212.51,559.15,93689.85,Low,"Real Estate, Healthcare",2,18469.64,474,2.57,Low,Mortgage,Real Estate,Medium-Term,Low,70,Medium
CUST1076,62,28211.57,7853.9,38933.66,Low,Healthcare,3,6351.86,742,7.11,Low,Personal Loan,Consumer Goods,Long-Term,High,89,Medium
CUST8983,54,10353.22,4403.84,81709.74,Medium,"Real Estate, Consumer Goods",6,18679.03,336,1.22,Medium,Investment Account,Technology,Long-Term,Low,82,Medium
CUST8321,41,18253.79,9091.35,52658.5,High,Finance,8,15927.11,674,4.78,High,Investment Account,Energy,Medium-Term,High,88,Low
CUST9814,61,20579.14,5447.84,11376.37,Low,"Energy, Healthcare, Real Estate",8,7613.36,517,0.5,Low,Pension Fund,Real Estate,Short-Term,Moderate,88,Medium
CUST5727,47,1229.23,2717.31,31521.75,Medium,Energy,5,4690.05,526,6.39,Low,Personal Loan,Utilities,Medium-Term,Moderate,55,Low
CUST3171,40,21913.12,4599.5,61158.98,Low,"Healthcare, Industrials, Consumer Goods",9,25413.45,578,4.39,Low,Investment Account,Energy,Short-Term,Low,100,Low
CUST3795,34,11153.62,5258.34,34148.98,Medium,Industrials,6,14679.54,707,6.43,High,Savings Account,Materials,Short-Term,Low,63,High
CUST9018,65,13867.66,2668.2,96973.29,Medium,Materials,0,3729.63,547,4.54,High,Retirement Plan,Consumer Goods,Short-Term,High,64,Medium
CUST5611,52,25753.45,7798.57,13929.08,High,"Industrials, Real Estate, Materials",0,17311.61,720,2.82,High,Wealth Management,Industrials,Medium-Term,Moderate,100,Low
CUST9183,27,33091.01,6615.21,39697.94,High,Materials,7,8486.23,531,8.48,High,Pension Fund,Real Estate,Medium-Term,Moderate,66,Medium
CUST7615,35,29471.76,7308.91,7172.91,High,"Finance, Consumer Goods",6,5135.49,464,8.55,Low,Retirement Plan,Real Estate,Long-Term,High,89,Low
CUST7427,51,28511.31,9817.11,56647.91,Medium,"Industrials, Finance, Consumer Goods",1,18360.28,426,8.29,High,Retirement Plan,Utilities,Medium-Term,Moderate,84,High
CUST7351,34,30293.02,5635.76,59608.5,Medium,Real Estate,6,18080.61,691,2.23,High,Savings Account,Energy,Short-Term,Moderate,69,High
CUST5340,65,23858.72,8382.12,76631.6,High,"Real Estate, Materials",1,26518.0,480,3.49,Low,Personal Loan,Technology,Medium-Term,Low,64,High
CUST1150,33,46276.59,8706.87,78072.93,High,"Consumer Goods, Real Estate",6,10579.98,308,6.12,High,Wealth Management,Consumer Goods,Short-Term,Moderate,92,Medium
CUST6474,36,27863.39,1293.5,53435.67,Medium,"Energy, Consumer Goods, Real Estate",9,27598.55,814,7.1,Low,Savings Account,Utilities,Medium-Term,Moderate,81,High
CUST4758,49,1328.91,8718.48,69078.08,Low,"Healthcare, Technology, Real Estate",6,21881.42,313,2.09,Medium,Credit Card,Consumer Goods,Long-Term,Low,84,High
CUST5561,44,13653.56,1347.45,21068.13,Medium,"Energy, Technology, Utilities",4,6888.4,743,4.5,Low,Credit Card,Consumer Goods,Medium-Term,Moderate,76,Low
CUST9880,27,29344.36,3816.7,61668.05,Low,"Real Estate, Consumer Goods, Technology",5,20206.13,605,8.83,Low,Credit Card,Materials,Long-Term,High,52,Medium
CUST2295,40,42596.73,5258.36,99948.28,Low,"Materials, Industrials, Real Estate",4,9883.41,774,1.96,Medium,Mortgage,Finance,Long-Term,High,54,Low
CUST7776,25,31562.37,2874.62,86985.88,High,"Technology, Materials, Consumer Goods",4,6887.11,782,4.18,High,Personal Loan,Technology,Medium-Term,Moderate,95,Medium
CUST2823,34,12222.73,5385.58,23444.96,Low,"Healthcare, Utilities",5,1272.89,847,8.88,Medium,Wealth Management,Energy,Long-Term,Low,99,Low
CUST7352,20,37801.4,9640.51,56396.56,High,"Consumer Goods, Finance",8,343.29,316,0.15,Low,Personal Loan,Consumer Goods,Short-Term,High,76,Medium
CUST5058,27,30052.05,2887.04,33886.11,Low,Finance,10,24264.24,659,2.68,High,Retirement Plan,Healthcare,Long-Term,Moderate,51,High
CUST1551,60,31293.95,8360.09,17792.53,High,Technology,4,24903.64,593,9.43,High,Savings Account,Real Estate,Long-Term,Moderate,73,High
CUST3123,49,27489.69,7210.0,56096.26,Medium,Consumer Goods,8,23810.78,794,2.9,Low,Personal Loan,Consumer Goods,Medium-Term,Low,89,High
CUST8784,43,13407.96,9811.6,58974.38,Medium,"Industrials, Technology",10,16088.83,458,6.34,Low,Retirement Plan,Materials,Medium-Term,Moderate,76,High
CUST3611,35,4263.1,3583.45,98380.19,Low,Utilities,2,21713.16,598,4.53,Low,Credit Card,Utilities,Short-Term,Moderate,57,Medium
CUST9979,47,34336.05,9313.5,33351.37,Low,"Materials, Energy",5,28968.64,427,7.86,Medium,Mortgage,Energy,Long-Term,Low,55,Medium
CUST9355,43,25850.44,2923.26,24163.86,Medium,"Materials, Real Estate, Energy",6,26143.94,340,3.07,High,Retirement Plan,Finance,Medium-Term,Low,71,Medium
CUST6693,62,1253.71,6593.53,52603.67,Low,Utilities,10,25677.27,761,1.62,High,Mortgage,Consumer Goods,Long-Term,Moderate,71,High
CUST9022,47,23042.04,6504.33,41981.23,Low,"Finance, Consumer Goods",3,7098.1,594,2.55,Low,Investment Account,Real Estate,Medium-Term,High,50,Low
CUST3605,66,26852.91,5090.17,28248.6,Medium,Industrials,5,7054.53,521,7.03,Low,Pension Fund,Consumer Goods,Long-Term,Low,54,High
CUST9341,34,4191.55,7043.75,34209.85,Low,"Materials, Healthcare",5,13403.09,558,7.12,Low,Investment Account,Consumer Goods,Short-Term,Low,79,Medium
CUST1575,42,39470.12,3262.55,16541.6,High,"Real Estate, Consumer Goods",7,26887.57,469,1.82,Low,Personal Loan,Utilities,Medium-Term,High,84,Medium
CUST9501,33,28829.71,7940.31,72964.2,Medium,"Energy, Materials",4,6450.14,358,5.98,High,Retirement Plan,Materials,Medium-Term,Moderate,73,High
CUST9411,61,29077.03,1112.2,24073.99,High,"Consumer Goods, Energy",1,23010.43,459,8.4,Medium,Pension Fund,Materials,Long-Term,High,79,Low
CUST4035,65,43663.07,9160.68,84019.06,High,"Consumer Goods, Energy, Real Estate",2,16037.55,825,6.95,High,Savings Account,Energy,Medium-Term,High,93,Medium
CUST4574,58,27007.31,6733.55,18254.07,Medium,"Consumer Goods, Energy",7,23544.1,685,0.8,High,Credit Card,Energy,Medium-Term,High,64,Medium
CUST6811,58,13233.41,9055.17,51972.96,Medium,"Finance, Healthcare, Technology",5,8416.39,335,3.08,Low,Personal Loan,Healthcare,Medium-Term,High,50,Medium
CUST4449,42,23550.96,3534.19,40038.34,Medium,"Utilities, Real Estate",7,17379.76,620,5.17,High,Investment Account,Energy,Medium-Term,Low,94,Medium
CUST6251,28,7595.4,8067.0,57768.25,High,"Technology, Industrials, Consumer Goods",4,20699.96,813,9.35,High,Personal Loan,Healthcare,Short-Term,Moderate,63,High
CUST8425,36,38834.38,1107.74,75329.07,High,Materials,1,4022.88,560,7.71,Low,Pension Fund,Utilities,Long-Term,Low,58,High
CUST4336,64,12281.08,3426.08,60679.78,Medium,"Technology, Real Estate, Healthcare",9,6051.42,310,4.38,Medium,Credit Card,Energy,Short-Term,Moderate,59,High
CUST2131,69,16021.94,3153.24,99527.98,Low,"Finance, Materials, Industrials",1,15472.1,825,0.83,Medium,Personal Loan,Materials,Long-Term,High,88,Medium
CUST8201,49,44929.14,4942.47,40050.99,Medium,"Finance, Real Estate",7,18954.09,413,7.6,Low,Wealth Management,Real Estate,Medium-Term,Low,95,Medium
CUST8375,27,49114.5,727.11,9221.09,Medium,Technology,8,27958.89,333,3.33,Medium,Investment Account,Energy,Long-Term,Low,96,Low
CUST9096,20,44945.73,4670.36,72555.81,Low,"Consumer Goods, Energy",7,22690.65,371,8.25,High,Credit Card,Finance,Medium-Term,Moderate,69,Low
CUST6601,27,19069.09,4723.19,99606.31,Low,"Finance, Technology",6,15824.28,831,3.35,Low,Savings Account,Utilities,Long-Term,Low,76,High
CUST7012,60,30226.49,9781.87,29594.75,High,"Technology, Consumer Goods",9,17221.33,670,9.31,High,Investment Account,Materials,Medium-Term,Moderate,94,High
CUST5368,23,9063.58,1807.32,96927.3,Medium,"Utilities, Consumer Goods",2,11085.39,519,0.49,High,Credit Card,Industrials,Long-Term,Low,65,Medium
CUST9150,51,29748.95,2350.85,30611.87,Medium,"Finance, Technology, Healthcare",10,21418.75,322,1.25,Low,Retirement Plan,Finance,Long-Term,High,80,High
CUST2096,58,26850.48,2166.9,61671.59,High,Real Estate,9,23695.28,414,8.24,High,Personal Loan,Real Estate,Medium-Term,High,87,Medium
CUST2656,69,45130.25,617.06,27730.32,Medium,Consumer Goods,1,17171.09,768,8.62,Low,Investment Account,Technology,Short-Term,High,52,Low
CUST6838,56,34291.66,2887.91,44718.63,Medium,"Utilities, Materials, Consumer Goods",8,5568.3,623,2.14,Medium,Credit Card,Utilities,Medium-Term,High,68,Low
CUST3194,62,31918.9,5874.66,30559.62,Low,Energy,3,14808.39,413,0.79,High,Retirement Plan,Energy,Short-Term,Moderate,93,Low
CUST3741,18,39605.63,6170.3,79906.54,Medium,Technology,2,5848.17,626,8.53,Low,Investment Account,Utilities,Medium-Term,Low,50,Low
CUST7075,54,21011.53,1859.53,76347.7,Medium,"Healthcare, Utilities",4,2968.68,726,6.82,Low,Investment Account,Industrials,Short-Term,High,55,Low
CUST9585,36,31663.0,6017.72,94707.05,Medium,"Real Estate, Healthcare",0,11403.7,310,2.05,Medium,Pension Fund,Consumer Goods,Medium-Term,High,70,Low
CUST7489,19,21736.88,7123.37,19527.51,Medium,Finance,0,8255.71,444,5.52,Low,Personal Loan,Materials,Medium-Term,High,95,High
CUST1008,47,44203.3,4716.18,90886.79,Low,"Healthcare, Industrials",7,2124.09,790,8.38,Low,Retirement Plan,Technology,Long-Term,Low,95,Low
CUST4650,46,21852.36,6447.88,28618.77,Medium,"Finance, Technology, Consumer Goods",3,26238.28,674,2.81,High,Savings Account,Consumer Goods,Long-Term,High,83,Medium
CUST5787,61,20867.34,5553.19,52327.99,Low,Consumer Goods,4,26038.29,757,6.96,Medium,Investment Account,Finance,Short-Term,Moderate,86,Medium
CUST1360,64,20051.96,3568.51,82892.46,Low,"Finance, Energy",7,18142.82,773,7.93,High,Credit Card,Industrials,Medium-Term,High,57,High
CUST3490,63,42343.88,6755.65,93312.64,Medium,Healthcare,7,20376.99,844,7.76,Medium,Retirement Plan,Utilities,Long-Term,Moderate,84,High
CUST9395,36,11593.74,6924.48,30543.07,Medium,"Finance, Industrials, Materials",0,16546.41,490,0.75,Medium,Credit Card,Real Estate,Short-Term,Moderate,72,High
CUST7367,30,17558.71,4835.38,87751.46,Medium,"Finance, Materials",10,8391.53,745,7.52,Low,Pension Fund,Materials,Medium-Term,High,81,Low
CUST8006,63,28207.36,5521.22,26854.49,Low,"Utilities, Technology",2,27447.15,572,8.34,Medium,Mortgage,Finance,Short-Term,High,60,Medium
CUST1476,31,1425.72,9418.57,49592.15,High,Materials,8,17924.55,448,8.34,Low,Retirement Plan,Finance,Short-Term,Moderate,81,Low
CUST1794,19,41174.99,9852.04,66893.25,Medium,"Technology, Healthcare",10,11457.23,569,0.64,Medium,Savings Account,Materials,Medium-Term,High,80,High
CUST6333,48,30988.88,7119.78,69668.88,High,"Utilities, Healthcare, Finance",6,29950.56,497,9.31,High,Savings Account,Finance,Medium-Term,High,85,Medium
CUST8727,26,2053.05,6752.52,87027.8,Medium,"Real Estate, Energy, Industrials",1,28227.61,572,1.59,Low,Credit Card,Industrials,Short-Term,Moderate,91,Medium
CUST9989,22,44920.11,7179.9,34316.78,Medium,"Technology, Utilities",8,14871.33,635,8.66,High,Pension Fund,Industrials,Medium-Term,High,52,Medium
CUST6560,41,24646.2,9313.19,42527.68,High,"Finance, Consumer Goods",10,28621.45,693,6.3,High,Pension Fund,Real Estate,Short-Term,High,50,Low
CUST2516,67,39657.64,8871.18,53214.69,High,Consumer Goods,1,3028.51,753,3.9,High,Savings Account,Consumer Goods,Long-Term,Low,66,Low
CUST7864,36,37599.16,9604.56,78751.42,Low,"Real Estate, Materials, Consumer Goods",3,5384.09,532,4.37,High,Savings Account,Technology,Short-Term,High,83,Low
CUST9066,64,34438.25,539.56,21123.31,Medium,"Finance, Industrials, Technology",1,15155.94,685,0.36,Medium,Wealth Management,Consumer Goods,Short-Term,Moderate,84,Low
CUST7200,37,15182.72,1677.21,21456.63,Medium,"Consumer Goods, Utilities",1,21174.5,794,5.83,High,Retirement Plan,Energy,Long-Term,Moderate,78,High
CUST5293,67,19757.33,3767.08,92325.89,High,Utilities,7,20837.04,798,8.72,Low,Personal Loan,Energy,Medium-Term,High,85,Low
CUST3548,46,48800.58,5514.6,48503.9,Medium,Energy,4,11386.26,504,7.93,High,Investment Account,Utilities,Short-Term,Moderate,89,Low
CUST4511,62,44100.13,4650.09,96013.34,High,"Energy, Finance",4,18103.57,744,2.23,Low,Personal Loan,Real Estate,Long-Term,Moderate,78,High
CUST8940,32,37574.07,2950.18,41314.04,Medium,"Materials, Energy",7,24737.68,765,7.68,Low,Retirement Plan,Finance,Medium-Term,Low,72,Medium
CUST6280,19,41569.73,4633.95,29536.94,High,"Materials, Technology",5,21305.46,704,6.54,High,Credit Card,Healthcare,Long-Term,Low,50,High
CUST4284,42,27889.28,3537.33,86870.67,High,Healthcare,1,23601.43,425,6.67,Medium,Mortgage,Technology,Short-Term,High,80,Medium
CUST6419,34,5545.59,3768.83,39022.49,Medium,Consumer Goods,1,28871.1,823,8.59,Medium,Wealth Management,Materials,Short-Term,Low,98,Low
CUST5205,60,4231.8,1821.87,99594.7,Low,Utilities,3,9691.77,308,7.13,Medium,Retirement Plan,Technology,Short-Term,Low,94,Medium
CUST6319,24,34550.97,4548.33,3165.42,Medium,"Consumer Goods, Industrials",10,6341.56,362,6.17,Medium,Personal Loan,Consumer Goods,Long-Term,Moderate,71,High
CUST4825,61,13600.26,8913.61,76425.26,Low,Industrials,2,4532.86,305,1.01,Medium,Mortgage,Materials,Short-Term,Low,98,Low
CUST7087,35,16687.3,6730.39,89685.27,Low,"Consumer Goods, Real Estate",9,23561.91,456,9.85,Low,Credit Card,Consumer Goods,Medium-Term,Low,93,Medium
CUST4369,56,28560.38,6572.46,66765.25,Low,"Consumer Goods, Industrials",4,16319.75,810,1.37,High,Credit Card,Real Estate,Short-Term,High,57,Medium
CUST5785,59,26441.05,9453.15,49606.48,Low,"Utilities, Consumer Goods",2,4401.84,849,9.79,High,Wealth Management,Consumer Goods,Medium-Term,Moderate,55,Low
CUST4329,44,6638.54,9603.12,90801.83,Low,Energy,4,14189.7,831,2.03,High,Savings Account,Technology,Medium-Term,High,83,Medium
CUST9318,21,14595.1,8555.37,70211.64,Medium,"Technology, Energy, Industrials",3,1680.85,405,9.67,Medium,Wealth Management,Consumer Goods,Short-Term,Low,82,Medium
CUST4434,36,41637.48,1549.88,25243.78,High,"Real Estate, Energy",1,10707.28,676,4.65,Medium,Mortgage,Real Estate,Medium-Term,Low,77,Low
CUST9044,53,7035.05,9132.48,27452.01,Medium,Industrials,2,10606.11,599,4.13,Medium,Savings Account,Real Estate,Long-Term,Low,76,Low
CUST1486,37,43995.4,8298.2,83696.41,Low,"Finance, Materials",4,29932.65,565,1.01,High,Credit Card,Industrials,Long-Term,High,58,Medium
CUST5984,23,30033.46,3214.55,40390.14,Medium,"Technology, Utilities",4,24332.63,431,0.07,Low,Pension Fund,Healthcare,Medium-Term,Moderate,66,High
CUST4221,27,33088.26,3962.53,79375.81,Low,"Utilities, Energy",5,5896.02,313,8.79,High,Mortgage,Healthcare,Long-Term,Moderate,74,Medium
CUST4893,41,5845.23,5413.66,44766.52,Low,Finance,0,2275.1,400,7.35,High,Pension Fund,Industrials,Medium-Term,High,55,Medium
CUST3115,53,4085.26,7459.06,4832.01,Medium,"Finance, Consumer Goods, Technology",4,27221.68,496,5.73,High,Personal Loan,Technology,Long-Term,High,96,High
CUST2195,48,27780.98,1212.15,83696.67,Low,Industrials,4,23402.55,730,5.5,Medium,Retirement Plan,Healthcare,Medium-Term,High,72,Low
CUST6064,19,32549.73,8689.31,32094.2,Medium,Industrials,4,465.9,613,2.61,Medium,Pension Fund,Energy,Short-Term,High,62,High
CUST2474,36,38924.65,4507.09,28167.97,High,Industrials,3,29246.54,540,3.09,Low,Retirement Plan,Consumer Goods,Medium-Term,Moderate,78,Medium
CUST7877,44,22817.98,1292.99,18949.7,High,Real Estate,4,11391.53,350,1.89,High,Mortgage,Energy,Short-Term,Moderate,82,Low
CUST4436,51,45162.38,8155.61,2428.2,High,"Utilities, Healthcare, Consumer Goods",7,7531.7,815,3.92,Medium,Savings Account,Materials,Short-Term,Moderate,100,Low
CUST8074,26,3688.41,9254.45,82550.66,High,Real Estate,6,29791.43,614,3.29,Medium,Pension Fund,Utilities,Medium-Term,Low,72,High
